stDate,teamAbbr,rank,rankOrd,gameWon,gameLost,stk,stkType,stkTot,gameBack,ptsFor,ptsAgnst,homeWin,homeLoss,awayWin,awayLoss,confWin,confLoss,lastFive,lastTen,gamePlay,ptsScore,ptsAllow,ptsDiff,opptGmPlay,opptGmWon,opptOpptGmPlay,opptOpptGmWon,sos,rel%Indx,mov,srs,pw%,pyth%13.91,wpyth13.91,lpyth13.91,pyth%16.5,wpyth16.5,lpyth16.5
2018-02-13,NO,8,8th,30,26,W2,win,2,13.5,6206,6219,14,12,16,14,14,19,2,5,56,110.8,111.1,-0.2,3055,1513,173503,86754,0.4969,0.506575,-0.2321,-0.729,0.4924,0.4927,40.4014,41.5986,0.4914,40.2948,41.7052
2018-02-13,NY,11,11th,23,35,L7,loss,7,18.0,6003,6142,16,11,7,24,11,23,0,2,58,103.5,105.9,-2.4,3158,1560,179122,90443,0.4976,0.472375,-2.3966,-2.8942,0.4211,0.4211,34.5302,47.4698,0.4067,33.3494,48.6506
2018-02-13,OKC,5,5th,32,26,L1,loss,1,12.5,6168,5974,20,10,12,16,17,17,2,4,58,106.3,103.0,3.3,3151,1559,178719,89328,0.4965,0.510275,3.3448,2.8483,0.6101,0.6093,49.9626,32.0374,0.6289,51.5698,30.4302
2018-02-13,ORL,13,13th,18,38,L2,loss,2,22.0,5914,6152,11,15,7,23,11,24,3,4,56,105.6,109.9,-4.2,3048,1533,173086,87566,0.504,0.458325,-4.25,-4.754,0.3601,0.3661,30.0202,51.9798,0.3428,28.1096,53.8904
2018-02-13,PHI,7,7th,29,25,W4,win,4,10.0,5808,5701,17,10,12,15,15,13,4,6,54,107.6,105.6,2.0,2943,1569,167327,82735,0.5202,0.524425,1.9815,1.4613,0.5652,0.5643,46.2726,35.7274,0.5761,47.2402,34.7598
2018-02-13,PHO,14,14th,18,40,L6,loss,6,26.5,6032,6550,9,21,9,19,12,24,0,1,58,104.0,112.9,-8.9,3147,1562,178476,90629,0.5001,0.452675,-8.931,-9.4311,0.2059,0.2412,19.7784,62.2216,0.2043,16.7526,65.2474
2018-02-13,POR,6,6th,31,26,L1,loss,1,13.0,5967,5912,16,11,15,15,17,15,2,6,57,104.7,103.7,1.0,3112,1519,176650,88160,0.4918,0.5048,0.9649,0.4731,0.5318,0.5322,43.6404,38.3596,0.5381,44.1242,37.8758
2018-02-13,SA,3,3rd,35,24,L3,loss,3,10.0,5993,5811,22,6,13,18,20,14,1,4,59,101.6,98.5,3.1,3211,1549,181977,90867,0.488,0.514325,3.0847,2.5967,0.6016,0.6056,49.6592,32.3408,0.6245,51.209,30.791
2018-02-13,SAC,13,13th,18,38,W1,win,1,25.5,5535,5984,8,17,10,21,10,24,2,5,56,98.8,106.9,-8.0,3048,1520,173141,87661,0.5012,0.456275,-8.0179,-8.5191,0.236,0.2526,20.7132,61.2868,0.2164,17.7448,64.2552
2018-02-13,TOR,1,1st,40,16,W6,win,6,0.0,6252,5795,24,4,16,12,24,7,5,8,56,111.6,103.5,8.2,3048,1513,173069,85312,0.4952,0.55,8.1607,7.6655,0.7687,0.7419,60.8358,21.1642,0.7777,63.7714,18.2286
2018-02-13,UTA,10,10th,29,28,W10,win,10,15.0,5895,5800,17,9,12,19,18,14,5,10,57,103.4,101.8,1.7,3104,1626,176188,87427,0.5146,0.51315,1.6667,1.1521,0.5549,0.5563,45.6166,36.3834,0.5666,46.4612,35.5388
2018-02-13,WAS,4,4th,32,24,W1,win,1,8.0,6005,5902,17,10,15,14,19,14,3,6,56,107.2,105.4,1.8,3041,1458,172738,86422,0.4864,0.507625,1.8393,1.3529,0.5606,0.5599,45.9118,36.0882,0.5709,46.8138,35.1862
2018-02-14,ATL,15,15th,18,41,L2,loss,2,24.0,6116,6360,13,17,5,24,8,30,1,4,59,103.7,107.8,-4.1,3238,1571,186229,94751,0.4931,0.446075,-4.1356,-4.6287,0.3638,0.3672,30.1104,51.8896,0.344,28.208,53.792
2018-02-14,BKN,13,13th,19,40,L7,loss,7,23.0,6217,6468,11,21,8,19,12,22,0,1,59,105.4,109.6,-4.3,3255,1636,187101,94322,0.5031,0.457825,-4.2542,-4.7573,0.3599,0.3657,29.9874,52.0126,0.3423,28.0686,53.9314
2018-02-14,BOS,2,2nd,40,19,L3,loss,3,2.0,6085,5878,21,11,19,8,25,13,1,5,59,103.1,99.6,3.5,3244,1608,186575,91949,0.4947,0.54055,3.5085,3.0138,0.6155,0.6181,50.6842,31.3158,0.639,52.398,29.602
2018-02-14,CHA,10,10th,24,33,W1,win,1,17.0,6043,6078,15,15,9,18,13,18,1,4,57,106.0,106.6,-0.6,3146,1617,181126,90475,0.5092,0.48715,-0.614,-1.1232,0.4798,0.4799,39.3518,42.6482,0.4762,39.0484,42.9516
2018-02-14,CHI,12,12th,20,37,L1,loss,1,21.0,5891,6226,13,16,7,21,17,17,2,2,57,103.4,109.2,-5.9,3140,1620,180781,91005,0.5117,0.471525,-5.8772,-6.3889,0.3065,0.3166,25.9612,56.0388,0.2865,23.493,58.507
2018-02-14,CLE,3,3rd,34,22,W4,win,4,6.5,6170,6159,20,7,14,15,25,12,4,7,56,110.2,110.0,0.2,3088,1534,177895,88134,0.4963,0.524025,0.1964,-0.2999,0.5065,0.5062,41.5084,40.4916,0.5074,41.6068,40.3932
2018-02-14,DAL,14,14th,18,40,L2,loss,2,26.5,5920,6058,11,19,7,21,10,28,1,2,58,102.1,104.4,-2.4,3200,1655,184079,92901,0.513,0.46235,-2.3793,-2.8923,0.4217,0.4205,34.481,47.519,0.4061,33.3002,48.6998
2018-02-14,DEN,7,7th,31,26,W2,win,2,13.0,6122,6073,23,7,8,19,20,18,4,7,57,107.4,106.5,0.9,3155,1556,181591,90739,0.4954,0.5075,0.8596,0.3642,0.5283,0.5279,43.2878,38.7122,0.5331,43.7142,38.2858
2018-02-14,DET,9,9th,28,29,W1,win,1,13.0,5893,5899,19,12,9,17,17,19,2,6,57,103.4,103.5,-0.1,3146,1589,181141,90264,0.5028,0.499925,-0.1053,-0.6081,0.4965,0.4965,40.713,41.287,0.4958,40.6556,41.3444
2018-02-14,GS,2,2nd,44,14,L1,loss,1,0.5,6719,6249,22,7,22,7,25,11,3,6,58,115.8,107.7,8.1,3182,1619,183173,89697,0.5024,0.566475,8.1034,7.601,0.7668,0.7328,60.0896,21.9104,0.7679,62.9678,19.0322
2018-02-14,HOU,1,1st,44,13,W10,win,10,0.0,6504,6007,23,6,21,7,26,8,5,10,57,114.1,105.4,8.7,3149,1535,181354,89282,0.4891,0.5598,8.7193,8.2302,0.7871,0.7513,61.6066,20.3934,0.7878,64.5996,17.4004
2018-02-14,IND,5,5th,33,25,W3,win,3,8.5,6193,6115,20,11,13,14,23,15,4,7,58,106.8,105.4,1.3,3188,1562,183464,91387,0.4927,0.511775,1.3448,0.8521,0.5443,0.544,44.608,37.392,0.5521,45.2722,36.7278
2018-02-14,LAC,9,9th,30,26,W2,win,2,13.5,6046,5995,16,12,14,14,20,16,4,7,56,108.0,107.1,0.9,3090,1510,177999,89289,0.493,0.503675,0.9107,0.4177,0.53,0.5294,43.4108,38.5892,0.5349,43.8618,38.1382
2018-02-14,LAL,11,11th,23,33,L2,loss,2,20.5,6003,6163,14,14,9,19,11,23,3,6,56,107.2,110.1,-2.9,3095,1552,178301,89767,0.5022,0.4793,-2.8571,-3.3593,0.4059,0.4095,33.579,48.421,0.3932,32.2424,49.7576
2018-02-14,MEM,12,12th,18,38,L7,loss,7,25.5,5554,5762,13,17,5,21,15,22,0,1,56,99.2,102.9,-3.7,3088,1591,177929,89602,0.5113,0.46385,-3.7143,-4.2256,0.3777,0.3749,30.7418,51.2582,0.3528,28.9296,53.0704
2018-02-14,MIA,8,8th,30,28,L2,loss,2,11.5,5830,5882,14,12,16,16,21,17,1,3,58,100.5,101.4,-0.9,3192,1599,183678,91819,0.5006,0.504725,-0.8966,-1.3972,0.4705,0.4692,38.4744,43.5256,0.4634,37.9988,44.0012
2018-02-14,MIL,5,5th,32,24,W2,win,2,8.5,5839,5830,19,9,13,15,19,17,4,8,56,104.3,104.1,0.2,3097,1518,178402,89000,0.4931,0.512675,0.1607,-0.3324,0.5053,0.5054,41.4428,40.5572,0.5064,41.5248,40.4752
2018-02-14,MIN,4,4th,35,25,L1,loss,1,10.5,6575,6404,23,7,12,18,26,10,2,4,60,109.6,106.7,2.8,3306,1667,189950,94094,0.5013,0.521775,2.85,2.3487,0.5938,0.5906,48.4292,33.5708,0.607,49.774,32.226
2018-02-14,NO,7,7th,31,26,W3,win,3,13.0,6345,6336,15,12,16,14,15,19,3,5,57,111.3,111.2,0.2,3152,1557,181495,90747,0.496,0.507975,0.1579,-0.3381,0.5052,0.5049,41.4018,40.5982,0.5059,41.4838,40.5162
2018-02-14,NY,11,11th,23,36,L8,loss,8,19.0,6116,6260,16,12,7,24,11,24,0,2,59,103.7,106.1,-2.4,3260,1613,187467,94540,0.498,0.470925,-2.4407,-2.9387,0.4196,0.4198,34.4236,47.5764,0.4052,33.2264,48.7736
2018-02-14,OKC,5,5th,33,26,W1,win,1,12.0,6289,6088,20,10,13,16,18,17,3,4,59,106.6,103.2,3.4,3244,1599,186578,93240,0.4952,0.5112,3.4068,2.9116,0.6122,0.6111,50.1102,31.8898,0.6309,51.7338,30.2662
2018-02-14,ORL,13,13th,18,39,L3,loss,3,23.0,6016,6256,11,16,7,23,11,25,2,4,57,105.5,109.8,-4.2,3144,1572,181021,91689,0.5022,0.455575,-4.2105,-4.7127,0.3614,0.3672,30.1104,51.8896,0.344,28.208,53.792
2018-02-14,PHI,7,7th,30,25,W5,win,5,10.0,5912,5803,18,10,12,15,16,13,5,6,55,107.5,105.5,2.0,3043,1623,175407,86642,0.5202,0.52655,1.9818,1.4616,0.5653,0.5644,46.2808,35.7192,0.5762,47.2484,34.7516
2018-02-14,PHO,15,15th,18,41,L7,loss,7,27.0,6129,6657,9,21,9,20,12,25,0,1,59,103.9,112.8,-8.9,3243,1610,186494,94877,0.5006,0.4517,-8.9492,-9.4498,0.2053,0.2406,19.7292,62.2708,0.2037,16.7034,65.2966
2018-02-14,POR,6,6th,32,26,W1,win,1,12.5,6090,6029,17,11,15,15,18,15,3,6,58,105.0,103.9,1.1,3211,1584,184784,92105,0.495,0.509175,1.0517,0.5567,0.5346,0.535,43.87,38.13,0.5414,44.3948,37.6052
2018-02-14,SA,3,3rd,35,24,L3,loss,3,10.0,5993,5811,22,6,13,18,20,14,1,4,59,101.6,98.5,3.1,3259,1571,187384,93585,0.4878,0.51415,3.0847,2.5969,0.6016,0.6056,49.6592,32.3408,0.6245,51.209,30.791
2018-02-14,SAC,13,13th,18,39,L1,loss,1,26.0,5626,6084,8,17,10,22,10,25,2,4,57,98.7,106.7,-8.0,3143,1585,181025,91616,0.5049,0.457625,-8.0351,-8.54,0.2354,0.2519,20.6558,61.3442,0.2156,17.6792,64.3208
2018-02-14,TOR,1,1st,41,16,W7,win,7,0.0,6374,5893,24,4,17,12,25,7,5,9,57,111.8,103.4,8.4,3145,1555,181055,89259,0.4939,0.550275,8.4386,7.9447,0.7779,0.7486,61.3852,20.6148,0.7849,64.3618,17.6382
2018-02-14,UTA,10,10th,30,28,W11,win,11,14.5,6002,5897,18,9,12,19,19,14,5,10,58,103.5,101.7,1.8,3201,1668,184214,91340,0.5127,0.5138,1.8103,1.2976,0.5596,0.5611,46.0102,35.9898,0.5723,46.9286,35.0714
2018-02-14,WAS,4,4th,33,24,W2,win,2,8.0,6123,6015,17,10,16,14,20,14,3,7,57,107.4,105.5,1.9,3144,1503,181058,90490,0.4853,0.508725,1.8947,1.4094,0.5624,0.5616,46.0512,35.9488,0.5729,46.9778,35.0222
2018-02-15,ATL,15,15th,18,41,L2,loss,2,24.0,6116,6360,13,17,5,24,8,30,1,4,59,103.7,107.8,-4.1,3244,1574,187016,95151,0.4931,0.446075,-4.1356,-4.6287,0.3638,0.3672,30.1104,51.8896,0.344,28.208,53.792
2018-02-15,BKN,13,13th,19,40,L7,loss,7,23.0,6217,6468,11,21,8,19,12,22,0,1,59,105.4,109.6,-4.3,3263,1640,187999,94789,0.5031,0.45785,-4.2542,-4.7573,0.3599,0.3657,29.9874,52.0126,0.3423,28.0686,53.9314
2018-02-15,BOS,2,2nd,40,19,L3,loss,3,2.0,6085,5878,21,11,19,8,25,13,1,5,59,103.1,99.6,3.5,3252,1611,187460,92413,0.4946,0.54045,3.5085,3.0139,0.6155,0.6181,50.6842,31.3158,0.639,52.398,29.602
2018-02-15,CHA,10,10th,24,33,W1,win,1,17.0,6043,6078,15,15,9,18,13,18,1,4,57,106.0,106.6,-0.6,3156,1621,182116,90996,0.509,0.487,-0.614,-1.123,0.4798,0.4799,39.3518,42.6482,0.4762,39.0484,42.9516
2018-02-15,CHI,12,12th,20,37,L1,loss,1,21.0,5891,6226,13,16,7,21,17,17,2,2,57,103.4,109.2,-5.9,3147,1622,181618,91449,0.5114,0.4713,-5.8772,-6.3886,0.3065,0.3166,25.9612,56.0388,0.2865,23.493,58.507
2018-02-15,CLE,3,3rd,34,22,W4,win,4,6.5,6170,6159,20,7,14,15,25,12,4,7,56,110.2,110.0,0.2,3094,1536,178656,88516,0.4961,0.52385,0.1964,-0.2997,0.5065,0.5062,41.5084,40.4916,0.5074,41.6068,40.3932
2018-02-15,DAL,14,14th,18,40,L2,loss,2,26.5,5920,6058,11,19,7,21,10,28,1,2,58,102.1,104.4,-2.4,3210,1661,185105,93437,0.5132,0.462475,-2.3793,-2.8925,0.4217,0.4205,34.481,47.519,0.4061,33.3002,48.6998
2018-02-15,DEN,6,6th,32,26,W3,win,3,12.5,6256,6196,23,7,9,19,20,18,4,7,58,107.9,106.8,1.0,3215,1590,185405,92561,0.4961,0.510025,1.0345,0.5384,0.5341,0.5335,43.747,38.253,0.5397,44.2554,37.7446
2018-02-15,DET,9,9th,28,29,W1,win,1,13.0,5893,5899,19,12,9,17,17,19,2,6,57,103.4,103.5,-0.1,3153,1592,181962,90681,0.5027,0.49985,-0.1053,-0.608,0.4965,0.4965,40.713,41.287,0.4958,40.6556,41.3444
2018-02-15,GS,2,2nd,44,14,L1,loss,1,0.5,6719,6249,22,7,22,7,25,11,3,6,58,115.8,107.7,8.1,3192,1625,184197,90241,0.5027,0.566675,8.1034,7.6007,0.7668,0.7328,60.0896,21.9104,0.7679,62.9678,19.0322
2018-02-15,HOU,1,1st,44,13,W10,win,10,0.0,6504,6007,23,6,21,7,26,8,5,10,57,114.1,105.4,8.7,3157,1539,182268,89768,0.4892,0.55985,8.7193,8.2301,0.7871,0.7513,61.6066,20.3934,0.7878,64.5996,17.4004
2018-02-15,IND,5,5th,33,25,W3,win,3,8.5,6193,6115,20,11,13,14,23,15,4,7,58,106.8,105.4,1.3,3194,1565,184248,91773,0.4927,0.511775,1.3448,0.8521,0.5443,0.544,44.608,37.392,0.5521,45.2722,36.7278
2018-02-15,LAC,9,9th,30,26,W2,win,2,13.5,6046,5995,16,12,14,14,20,16,4,7,56,108.0,107.1,0.9,3097,1514,178862,89734,0.4932,0.5038,0.9107,0.4175,0.53,0.5294,43.4108,38.5892,0.5349,43.8618,38.1382
2018-02-15,LAL,11,11th,23,34,L3,loss,3,21.0,6114,6282,14,14,9,20,11,24,2,5,57,107.3,110.2,-2.9,3156,1587,182154,91774,0.5032,0.478275,-2.9474,-3.4506,0.403,0.4068,33.3576,48.6424,0.39,31.98,50.02
2018-02-15,MEM,12,12th,18,38,L7,loss,7,25.5,5554,5762,13,17,5,21,15,22,0,1,56,99.2,102.9,-3.7,3095,1594,178793,90076,0.5113,0.4638,-3.7143,-4.2256,0.3777,0.3749,30.7418,51.2582,0.3528,28.9296,53.0704
2018-02-15,MIA,8,8th,30,28,L2,loss,2,11.5,5830,5882,14,12,16,16,21,17,1,3,58,100.5,101.4,-0.9,3198,1602,184453,92202,0.5006,0.504725,-0.8966,-1.3972,0.4705,0.4692,38.4744,43.5256,0.4634,37.9988,44.0012
2018-02-15,MIL,6,6th,32,25,L1,loss,1,9.0,5962,5964,19,10,13,15,19,17,3,7,57,104.6,104.6,0.0,3157,1551,182191,90916,0.4939,0.51075,-0.0351,-0.529,0.4988,0.4988,40.9016,41.0984,0.4986,40.8852,41.1148
2018-02-15,MIN,3,3rd,36,25,W1,win,1,10.0,6694,6515,24,7,12,18,27,10,2,5,61,109.7,106.8,2.9,3364,1692,193641,95908,0.5004,0.522875,2.9344,2.434,0.5966,0.5932,48.6424,33.3576,0.61,50.02,31.98
2018-02-15,NO,8,8th,31,26,W3,win,3,13.0,6345,6336,15,12,16,14,15,19,3,5,57,111.3,111.2,0.2,3162,1564,182507,91260,0.4964,0.508275,0.1579,-0.3385,0.5052,0.5049,41.4018,40.5982,0.5059,41.4838,40.5162
2018-02-15,NY,11,11th,23,36,L8,loss,8,19.0,6116,6260,16,12,7,24,11,24,0,2,59,103.7,106.1,-2.4,3267,1616,188318,94984,0.4979,0.47085,-2.4407,-2.9386,0.4196,0.4198,34.4236,47.5764,0.4052,33.2264,48.7736
2018-02-15,OKC,5,5th,33,26,W1,win,1,12.0,6289,6088,20,10,13,16,18,17,3,4,59,106.6,103.2,3.4,3257,1606,187769,93861,0.4954,0.51135,3.4068,2.9114,0.6122,0.6111,50.1102,31.8898,0.6309,51.7338,30.2662
2018-02-15,ORL,13,13th,18,39,L3,loss,3,23.0,6016,6256,11,16,7,23,11,25,2,4,57,105.5,109.8,-4.2,3151,1576,181846,92101,0.5023,0.455675,-4.2105,-4.7128,0.3614,0.3672,30.1104,51.8896,0.344,28.208,53.792
2018-02-15,PHI,7,7th,30,25,W5,win,5,10.0,5912,5803,18,10,12,15,16,13,5,6,55,107.5,105.5,2.0,3049,1625,176181,87048,0.52,0.5264,1.9818,1.4618,0.5653,0.5644,46.2808,35.7192,0.5762,47.2484,34.7516
2018-02-15,PHO,15,15th,18,41,L7,loss,7,27.0,6129,6657,9,21,9,20,12,25,0,1,59,103.9,112.8,-8.9,3256,1617,187679,95497,0.5007,0.451775,-8.9492,-9.4499,0.2053,0.2406,19.7292,62.2708,0.2037,16.7034,65.2966
2018-02-15,POR,6,6th,32,26,W1,win,1,12.5,6090,6029,17,11,15,15,18,15,3,6,58,105.0,103.9,1.1,3221,1590,185810,92637,0.4953,0.509375,1.0517,0.5564,0.5346,0.535,43.87,38.13,0.5414,44.3948,37.6052
2018-02-15,SA,3,3rd,35,24,L3,loss,3,10.0,5993,5811,22,6,13,18,20,14,1,4,59,101.6,98.5,3.1,3266,1576,188262,94038,0.4882,0.514425,3.0847,2.5965,0.6016,0.6056,49.6592,32.3408,0.6245,51.209,30.791
2018-02-15,SAC,13,13th,18,39,L1,loss,1,26.0,5626,6084,8,17,10,22,10,25,2,4,57,98.7,106.7,-8.0,3152,1590,181992,92127,0.505,0.4577,-8.0351,-8.5401,0.2354,0.2519,20.6558,61.3442,0.2156,17.6792,64.3208
2018-02-15,TOR,1,1st,41,16,W7,win,7,0.0,6374,5893,24,4,17,12,25,7,5,9,57,111.8,103.4,8.4,3152,1558,181895,89685,0.4939,0.55025,8.4386,7.9447,0.7779,0.7486,61.3852,20.6148,0.7849,64.3618,17.6382
2018-02-15,UTA,10,10th,30,28,W11,win,11,14.5,6002,5897,18,9,12,19,19,14,5,10,58,103.5,101.7,1.8,3210,1674,185187,91847,0.513,0.51405,1.8103,1.2973,0.5596,0.5611,46.0102,35.9898,0.5723,46.9286,35.0714
2018-02-15,WAS,4,4th,33,24,W2,win,2,8.0,6123,6015,17,10,16,14,20,14,3,7,57,107.4,105.5,1.9,3151,1505,181898,90930,0.485,0.5085,1.8947,1.4097,0.5624,0.5616,46.0512,35.9488,0.5729,46.9778,35.0222
2018-02-22,ATL,15,15th,18,41,L2,loss,2,24.0,6116,6360,13,17,5,24,8,30,1,4,59,103.7,107.8,-4.1,3271,1585,189948,96591,0.4926,0.4457,-4.1356,-4.6282,0.3638,0.3672,30.1104,51.8896,0.344,28.208,53.792
2018-02-22,BKN,13,13th,19,41,L8,loss,8,23.5,6313,6579,11,21,8,20,12,23,0,1,60,105.2,109.7,-4.4,3338,1675,193619,97660,0.5027,0.456175,-4.4333,-4.936,0.354,0.3603,29.5446,52.4554,0.336,27.552,54.448
2018-02-22,BOS,2,2nd,40,19,L3,loss,3,2.0,6085,5878,21,11,19,8,25,13,1,5,59,103.1,99.6,3.5,3280,1625,190442,93837,0.4945,0.540375,3.5085,3.014,0.6155,0.6181,50.6842,31.3158,0.639,52.398,29.602
2018-02-22,CHA,10,10th,25,33,W2,win,2,16.5,6154,6174,16,15,9,18,14,18,2,5,58,106.1,106.4,-0.3,3234,1648,187879,93856,0.5063,0.48745,-0.3448,-0.8511,0.4886,0.4887,40.0734,41.9266,0.4866,39.9012,42.0988
2018-02-22,CHI,12,12th,20,38,L2,loss,2,21.5,6006,6342,13,17,7,21,17,18,2,2,58,103.6,109.3,-5.8,3220,1662,187071,94303,0.5121,0.470275,-5.7931,-6.3052,0.3093,0.3193,26.1826,55.8174,0.2894,23.7308,58.2692
2018-02-22,CLE,3,3rd,34,23,L1,loss,1,7.0,6273,6269,20,8,14,15,25,13,4,6,57,110.1,110.0,0.1,3171,1579,184309,91224,0.497,0.521875,0.0702,-0.4268,0.5023,0.5022,41.1804,40.8196,0.5026,41.2132,40.7868
2018-02-22,DAL,13,13th,18,40,L2,loss,2,26.5,5920,6058,11,19,7,21,10,28,1,2,58,102.1,104.4,-2.4,3232,1673,187697,94741,0.5133,0.462575,-2.3793,-2.8926,0.4217,0.4205,34.481,47.519,0.4061,33.3002,48.6998
2018-02-22,DEN,6,6th,32,26,W3,win,3,12.5,6256,6196,23,7,9,19,20,18,4,7,58,107.9,106.8,1.0,3237,1603,187995,93787,0.4964,0.51025,1.0345,0.5381,0.5341,0.5335,43.747,38.253,0.5397,44.2554,37.7446
2018-02-22,DET,9,9th,28,29,W1,win,1,13.0,5893,5899,19,12,9,17,17,19,2,6,57,103.4,103.5,-0.1,3179,1606,184792,92028,0.5028,0.4999,-0.1053,-0.6081,0.4965,0.4965,40.713,41.287,0.4958,40.6556,41.3444
2018-02-22,GS,1,1st,45,14,W1,win,1,0.0,6853,6376,23,7,22,7,26,11,4,6,59,116.2,108.1,8.1,3262,1662,189443,92679,0.5027,0.567725,8.0847,7.582,0.7662,0.7318,60.0076,21.9924,0.7668,62.8776,19.1224
2018-02-22,HOU,1,1st,44,13,W10,win,10,0.0,6504,6007,23,6,21,7,26,8,5,10,57,114.1,105.4,8.7,3179,1550,184836,91027,0.4892,0.5599,8.7193,8.2301,0.7871,0.7513,61.6066,20.3934,0.7878,64.5996,17.4004
2018-02-22,IND,5,5th,33,25,W3,win,3,8.5,6193,6115,20,11,13,14,23,15,4,7,58,106.8,105.4,1.3,3220,1575,187092,93121,0.492,0.511225,1.3448,0.8528,0.5443,0.544,44.608,37.392,0.5521,45.2722,36.7278
2018-02-22,LAC,9,9th,30,27,L1,loss,1,14.0,6173,6129,16,12,14,15,20,17,3,7,57,108.3,107.5,0.8,3169,1565,184177,92401,0.4964,0.5039,0.7719,0.2755,0.5254,0.5249,43.0418,38.9582,0.5295,43.419,38.581
2018-02-22,LAL,11,11th,23,34,L3,loss,3,21.0,6114,6282,14,14,9,20,11,24,2,5,57,107.3,110.2,-2.9,3182,1602,184921,93122,0.5035,0.478525,-2.9474,-3.4509,0.403,0.4068,33.3576,48.6424,0.39,31.98,50.02
2018-02-22,MEM,12,12th,18,38,L7,loss,7,25.5,5554,5762,13,17,5,21,15,22,0,1,56,99.2,102.9,-3.7,3116,1606,181283,91324,0.5115,0.464,-3.7143,-4.2258,0.3777,0.3749,30.7418,51.2582,0.3528,28.9296,53.0704
2018-02-22,MIA,8,8th,30,28,L2,loss,2,11.5,5830,5882,14,12,16,16,21,17,1,3,58,100.5,101.4,-0.9,3225,1614,187358,93603,0.5002,0.50445,-0.8966,-1.3968,0.4705,0.4692,38.4744,43.5256,0.4634,37.9988,44.0012
2018-02-22,MIL,6,6th,32,25,L1,loss,1,9.0,5962,5964,19,10,13,15,19,17,3,7,57,104.6,104.6,0.0,3183,1565,185021,92246,0.494,0.51085,-0.0351,-0.5291,0.4988,0.4988,40.9016,41.0984,0.4986,40.8852,41.1148
2018-02-22,MIN,3,3rd,36,25,W1,win,1,10.0,6694,6515,24,7,12,18,27,10,2,5,61,109.7,106.8,2.9,3387,1703,196367,97250,0.5003,0.52275,2.9344,2.4341,0.5966,0.5932,48.6424,33.3576,0.61,50.02,31.98
2018-02-22,NO,8,8th,31,26,W3,win,3,13.0,6345,6336,15,12,16,14,15,19,3,5,57,111.3,111.2,0.2,3185,1575,185139,92561,0.4963,0.508225,0.1579,-0.3384,0.5052,0.5049,41.4018,40.5982,0.5059,41.4838,40.5162
2018-02-22,NY,11,11th,24,36,W1,win,1,18.5,6236,6373,16,12,8,24,12,24,1,2,60,103.9,106.2,-2.3,3342,1641,193903,97732,0.4953,0.4715,-2.2833,-2.7786,0.4248,0.425,34.85,47.15,0.4113,33.7266,48.2734
2018-02-22,OKC,5,5th,34,26,W2,win,2,11.5,6399,6195,20,10,14,16,19,17,3,4,60,106.7,103.2,3.4,3331,1633,193255,96566,0.4934,0.5117,3.4,2.9066,0.612,0.6108,50.0856,31.9144,0.6306,51.7092,30.2908
2018-02-22,ORL,13,13th,18,40,L4,loss,4,23.5,6129,6376,11,17,7,23,11,26,1,4,58,105.7,109.9,-4.3,3230,1609,187612,95055,0.501,0.4533,-4.2586,-4.7596,0.3598,0.366,30.012,51.988,0.3426,28.0932,53.9068
2018-02-22,PHI,7,7th,31,25,W6,win,6,9.5,6028,5918,18,10,13,15,17,13,5,7,56,107.6,105.7,2.0,3121,1653,181540,89754,0.5179,0.5268,1.9643,1.4464,0.5647,0.5637,46.2234,35.7766,0.5754,47.1828,34.8172
2018-02-22,PHO,15,15th,18,41,L7,loss,7,27.0,6129,6657,9,21,9,20,12,25,0,1,59,103.9,112.8,-8.9,3275,1626,190133,96728,0.5006,0.4517,-8.9492,-9.4498,0.2053,0.2406,19.7292,62.2708,0.2037,16.7034,65.2966
2018-02-22,POR,6,6th,32,26,W1,win,1,12.5,6090,6029,17,11,15,15,18,15,3,6,58,105.0,103.9,1.1,3244,1601,188461,93945,0.4952,0.5093,1.0517,0.5565,0.5346,0.535,43.87,38.13,0.5414,44.3948,37.6052
2018-02-22,SA,3,3rd,35,24,L3,loss,3,10.0,5993,5811,22,6,13,18,20,14,1,4,59,101.6,98.5,3.1,3287,1586,190820,95288,0.4881,0.5144,3.0847,2.5966,0.6016,0.6056,49.6592,32.3408,0.6245,51.209,30.791
2018-02-22,SAC,13,13th,18,40,L2,loss,2,26.5,5733,6194,8,18,10,22,10,26,1,3,58,98.8,106.8,-7.9,3228,1631,187551,95006,0.5057,0.456875,-7.9483,-8.454,0.2383,0.2543,20.8526,61.1474,0.2182,17.8924,64.1076
2018-02-22,TOR,1,1st,41,16,W7,win,7,0.0,6374,5893,24,4,17,12,25,7,5,9,57,111.8,103.4,8.4,3178,1574,184692,91009,0.4945,0.550675,8.4386,7.9441,0.7779,0.7486,61.3852,20.6148,0.7849,64.3618,17.6382
2018-02-22,UTA,10,10th,30,28,W11,win,11,14.5,6002,5897,18,9,12,19,19,14,5,10,58,103.5,101.7,1.8,3235,1688,187934,93184,0.5131,0.51415,1.8103,1.2972,0.5596,0.5611,46.0102,35.9898,0.5723,46.9286,35.0714
2018-02-22,WAS,4,4th,34,24,W3,win,3,7.5,6233,6118,17,10,17,14,21,14,3,8,58,107.5,105.5,2.0,3227,1547,187512,93577,0.4859,0.511,1.9828,1.4969,0.5653,0.5644,46.2808,35.7192,0.5762,47.2484,34.7516
