gmDate,gmTime,seasTyp,offLNm1,offFNm1,offLNm2,offFNm2,offLNm3,offFNm3,teamAbbr,teamConf,teamDiv,teamLoc,teamRslt,teamMin,teamDayOff,teamPTS,teamAST,teamTO,teamSTL,teamBLK,teamPF,teamFGA,teamFGM,teamFG%,team2PA,team2PM,team2P%,team3PA,team3PM,team3P%,teamFTA,teamFTM,teamFT%,teamORB,teamDRB,teamTRB,teamPTS1,teamPTS2,teamPTS3,teamPTS4,teamPTS5,teamPTS6,teamPTS7,teamPTS8,teamTREB%,teamASST%,teamTS%,teamEFG%,teamOREB%,teamDREB%,teamTO%,teamSTL%,teamBLK%,teamBLKR,teamPPS,teamFIC,teamFIC40,teamOrtg,teamDrtg,teamEDiff,teamPlay%,teamAR,teamAST/TO,teamSTL/TO,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt,opptMin,opptDayOff,opptPTS,opptAST,opptTO,opptSTL,opptBLK,opptPF,opptFGA,opptFGM,opptFG%,oppt2PA,oppt2PM,oppt2P%,oppt3PA,oppt3PM,oppt3P%,opptFTA,opptFTM,opptFT%,opptORB,opptDRB,opptTRB,opptPTS1,opptPTS2,opptPTS3,opptPTS4,opptPTS5,opptPTS6,opptPTS7,opptPTS8,opptTREB%,opptASST%,opptTS%,opptEFG%,opptOREB%,opptDREB%,opptTO%,opptSTL%,opptBLK%,opptBLKR,opptPPS,opptFIC,opptFIC40,opptOrtg,opptDrtg,opptEDiff,opptPlay%,opptAR,opptAST/TO,opptSTL/TO,poss,pace
2018-02-25,08:00,Regular,Taylor,Dedric,Davis,Marc,Lewis,Eric,HOU,West,Southwest,Away,Win,240,2,119,18,19,7,3,23,77,39,0.5065,42,24,0.5714,35,15,0.4286,32,26,0.8125,11,31,42,38,28,26,27,0,0,0,0,53.8462,46.1538,0.6533,0.6039,31.4286,72.093,17.2602,7.158,3.0677,7.1429,1.5455,81.0,67.5,121.6865,116.5736,5.1129,0.4588,14.0537,0.9474,36.8421,DEN,West,Northwest,Home,Loss,240,1,114,33,13,13,6,27,91,44,0.4835,62,34,0.5484,29,10,0.3448,24,16,0.6667,12,24,36,25,27,27,35,0,0,0,0,46.1538,75.0,0.5612,0.5385,33.3333,66.6667,11.3478,13.2935,6.1355,9.6774,1.2527,92.25,76.875,116.5736,121.6865,-5.1129,0.4783,22.3638,2.5385,100.0,97.7923,97.7923
2018-02-25,08:00,Regular,Taylor,Dedric,Davis,Marc,Lewis,Eric,DEN,West,Northwest,Home,Loss,240,1,114,33,13,13,6,27,91,44,0.4835,62,34,0.5484,29,10,0.3448,24,16,0.6667,12,24,36,25,27,27,35,0,0,0,0,46.1538,75.0,0.5612,0.5385,27.907,68.5714,11.3478,13.2935,6.1355,9.6774,1.2527,92.25,76.875,116.5736,121.6865,-5.1129,0.4783,22.3638,2.5385,100.0,HOU,West,Southwest,Away,Win,240,2,119,18,19,7,3,23,77,39,0.5065,42,24,0.5714,35,15,0.4286,32,26,0.8125,11,31,42,38,28,26,27,0,0,0,0,53.8462,46.1538,0.6533,0.6039,26.1905,73.8095,17.2602,7.158,3.0677,7.1429,1.5455,81.0,67.5,121.6865,116.5736,5.1129,0.4588,14.0537,0.9474,36.8421,97.7923,97.7923
2018-02-25,08:00,Regular,Stafford,Derrick,Boland,Matt,Brown,Tony,PHI,East,Atlantic,Away,Loss,242,1,94,24,16,13,3,16,86,31,0.3605,53,22,0.4151,33,9,0.2727,31,23,0.7419,17,26,43,28,20,25,21,0,0,0,0,47.2527,77.4194,0.4717,0.4128,30.9091,72.2222,13.836,13.8071,3.1863,5.6604,1.093,70.375,58.1612,99.8361,115.7674,-15.9313,0.3647,17.1871,1.5,81.25,WAS,East,Southeast,Home,Win,240,2,109,35,19,9,6,28,79,43,0.5443,54,31,0.5741,25,12,0.48,12,11,0.9167,10,38,48,30,37,20,22,0,0,0,0,52.7473,81.3953,0.6467,0.6203,20.8333,79.1667,18.3966,9.5588,6.3725,11.1111,1.3797,100.75,83.9583,115.7674,99.8361,15.9313,0.4886,25.311,1.8421,47.3684,94.1543,93.3762
2018-02-25,08:00,Regular,Stafford,Derrick,Boland,Matt,Brown,Tony,WAS,East,Southeast,Home,Win,240,2,109,35,19,9,6,28,79,43,0.5443,54,31,0.5741,25,12,0.48,12,11,0.9167,10,38,48,30,37,20,22,0,0,0,0,52.7473,81.3953,0.6467,0.6203,27.7778,69.0909,18.3966,9.5588,6.3725,11.1111,1.3797,100.75,83.9583,115.7674,99.8361,15.9313,0.4886,25.311,1.8421,47.3684,PHI,East,Atlantic,Away,Loss,242,1,94,24,16,13,3,16,86,31,0.3605,53,22,0.4151,33,9,0.2727,31,23,0.7419,17,26,43,28,20,25,21,0,0,0,0,47.2527,77.4194,0.4717,0.4128,39.5349,60.4651,13.836,13.8071,3.1863,5.6604,1.093,70.375,58.1612,99.8361,115.7674,-15.9313,0.3647,17.1871,1.5,81.25,94.1543,94.1543
2018-02-26,07:30,Regular,Workman,Haywoode,Tiven,Josh,Adams,Bennie,LAL,West,Pacific,Away,Win,241,1,123,28,23,8,6,23,90,47,0.5222,57,32,0.5614,33,15,0.4545,19,14,0.7368,10,49,59,28,36,32,27,0,0,0,0,59.0,59.5745,0.6253,0.6056,23.2558,85.9649,18.9519,7.1593,5.3695,10.5263,1.3667,102.625,85.166,110.0748,93.0714,17.0034,0.4563,18.7467,1.2174,34.7826,ATL,East,Southeast,Home,Loss,241,3,104,21,13,14,3,17,96,36,0.375,60,28,0.4667,36,8,0.2222,34,24,0.7059,8,33,41,22,24,29,29,0,0,0,0,41.0,58.3333,0.4686,0.4167,19.5122,80.4878,10.4873,12.5288,2.6848,5.0,1.0833,68.5,56.8465,93.0714,110.0748,-17.0034,0.3564,14.4868,1.6154,107.6923,111.7422,111.2785
2018-02-26,07:30,Regular,Workman,Haywoode,Tiven,Josh,Adams,Bennie,ATL,East,Southeast,Home,Loss,241,3,104,21,13,14,3,17,96,36,0.375,60,28,0.4667,36,8,0.2222,34,24,0.7059,8,33,41,22,24,29,29,0,0,0,0,41.0,58.3333,0.4686,0.4167,14.0351,76.7442,10.4873,12.5288,2.6848,5.0,1.0833,68.5,56.8465,93.0714,110.0748,-17.0034,0.3564,14.4868,1.6154,107.6923,LAL,West,Pacific,Away,Win,241,1,123,28,23,8,6,23,90,47,0.5222,57,32,0.5614,33,15,0.4545,19,14,0.7368,10,49,59,28,36,32,27,0,0,0,0,59.0,59.5745,0.6253,0.6056,16.9492,83.0508,18.9519,7.1593,5.3695,10.5263,1.3667,102.625,85.166,110.0748,93.0714,17.0034,0.4563,18.7467,1.2174,34.7826,111.7422,111.2785
2018-02-26,07:30,Regular,Williams,James,Twardoski,Scott,Collins,Derrick,MEM,West,Southwest,Away,Loss,240,2,98,27,10,4,2,22,78,34,0.4359,55,29,0.5273,23,5,0.2174,32,25,0.7813,5,35,40,24,17,28,29,0,0,0,0,47.619,79.4118,0.5321,0.4679,12.5,79.5455,9.7962,4.2232,2.1116,3.6364,1.2564,70.75,58.9583,103.468,115.0817,-11.6137,0.4096,20.9173,2.7,40.0,BOS,East,Atlantic,Home,Win,240,2,109,25,8,5,5,23,86,39,0.4535,49,27,0.551,37,12,0.3243,27,19,0.7037,9,35,44,33,34,19,23,0,0,0,0,52.381,64.1026,0.5568,0.5233,20.4545,79.5455,7.5557,5.279,5.279,10.2041,1.2674,85.125,70.9375,115.0817,103.468,11.6137,0.4588,19.1015,3.125,62.5,94.7153,94.7153
2018-02-26,07:30,Regular,Williams,James,Twardoski,Scott,Collins,Derrick,BOS,East,Atlantic,Home,Win,240,2,109,25,8,5,5,23,86,39,0.4535,49,27,0.551,37,12,0.3243,27,19,0.7037,9,35,44,33,34,19,23,0,0,0,0,52.381,64.1026,0.5568,0.5233,20.4545,87.5,7.5557,5.279,5.279,10.2041,1.2674,85.125,70.9375,115.0817,103.468,11.6137,0.4588,19.1015,3.125,62.5,MEM,West,Southwest,Away,Loss,240,2,98,27,10,4,2,22,78,34,0.4359,55,29,0.5273,23,5,0.2174,32,25,0.7813,5,35,40,24,17,28,29,0,0,0,0,47.619,79.4118,0.5321,0.4679,12.5,87.5,9.7962,4.2232,2.1116,3.6364,1.2564,70.75,58.9583,103.468,115.0817,-11.6137,0.4096,20.9173,2.7,40.0,94.7153,94.7153
2018-02-26,07:30,Regular,Guthrie,David,Barnaky,Brent,Wood,Leon,CHI,East,Central,Away,Loss,240,1,87,17,14,8,7,11,93,33,0.3548,70,27,0.3857,23,6,0.2609,23,15,0.6522,15,41,56,19,32,19,17,0,0,0,0,53.8462,51.5152,0.4218,0.3871,26.7857,85.4167,11.9536,8.024,7.021,10.0,0.9355,66.875,55.7292,87.2615,104.3126,-17.0511,0.3587,12.6752,1.2143,57.1429,BKN,East,Atlantic,Home,Win,239,4,104,31,15,4,9,20,90,40,0.4444,48,24,0.5,42,16,0.381,8,8,1.0,7,41,48,28,21,35,20,0,0,0,0,46.1538,77.5,0.556,0.5333,14.5833,85.4167,13.8223,4.012,9.0271,18.75,1.1556,90.25,75.523,104.3126,87.2615,17.0511,0.4082,22.219,2.0667,26.6667,99.7003,99.7003
2018-02-26,07:30,Regular,Guthrie,David,Barnaky,Brent,Wood,Leon,BKN,East,Atlantic,Home,Win,239,4,104,31,15,4,9,20,90,40,0.4444,48,24,0.5,42,16,0.381,8,8,1.0,7,41,48,28,21,35,20,0,0,0,0,46.1538,77.5,0.556,0.5333,14.5833,73.2143,13.8223,4.012,9.0271,18.75,1.1556,90.25,75.523,104.3126,87.2615,17.0511,0.4082,22.219,2.0667,26.6667,CHI,East,Central,Away,Loss,240,1,87,17,14,8,7,11,93,33,0.3548,70,27,0.3857,23,6,0.2609,23,15,0.6522,15,41,56,19,32,19,17,0,0,0,0,53.8462,51.5152,0.4218,0.3871,26.7857,73.2143,11.9536,8.024,7.021,10.0,0.9355,66.875,55.7292,87.2615,104.3126,-17.0511,0.3587,12.6752,1.2143,57.1429,99.7003,100.1175
2018-02-26,07:30,Regular,Scott,Kevin,Phillips,Jason,Richardson,Derek,GS,West,Pacific,Away,Win,241,1,125,31,12,8,5,13,85,44,0.5176,54,29,0.537,31,15,0.4839,26,22,0.8462,8,35,43,37,26,39,23,0,0,0,0,52.439,70.4545,0.6481,0.6059,21.6216,77.7778,11.066,8.0054,5.0034,9.2593,1.4706,111.25,92.3237,125.0842,111.0748,14.0094,0.4944,22.2318,2.5833,66.6667,NY,East,Atlantic,Home,Loss,240,2,111,28,14,7,3,18,96,47,0.4896,71,37,0.5211,25,10,0.4,9,7,0.7778,10,29,39,39,25,18,29,0,0,0,0,47.561,59.5745,0.5552,0.5417,25.641,74.359,12.285,7.0047,3.002,4.2254,1.1563,82.375,68.6458,111.0748,125.0842,-14.0094,0.47,19.7239,2.0,50.0,99.9327,99.518
2018-02-26,07:30,Regular,Scott,Kevin,Phillips,Jason,Richardson,Derek,NY,East,Atlantic,Home,Loss,240,2,111,28,14,7,3,18,96,47,0.4896,71,37,0.5211,25,10,0.4,9,7,0.7778,10,29,39,39,25,18,29,0,0,0,0,47.561,59.5745,0.5552,0.5417,22.2222,78.3784,12.285,7.0047,3.002,4.2254,1.1563,82.375,68.6458,111.0748,125.0842,-14.0094,0.47,19.7239,2.0,50.0,GS,West,Pacific,Away,Win,241,1,125,31,12,8,5,13,85,44,0.5176,54,29,0.537,31,15,0.4839,26,22,0.8462,8,35,43,37,26,39,23,0,0,0,0,52.439,70.4545,0.6481,0.6059,18.6047,81.3953,11.066,8.0054,5.0034,9.2593,1.4706,111.25,92.3237,125.0842,111.0748,14.0094,0.4944,22.2318,2.5833,66.6667,99.9327,99.9327
2018-02-26,07:30,Regular,Kogut,Marat,Orr,J.T.,Garretson,Ron,DET,East,Central,Away,Loss,241,3,94,20,13,11,3,22,94,36,0.383,72,29,0.4028,22,7,0.3182,20,15,0.75,13,29,42,26,27,22,19,0,0,0,0,47.191,55.5556,0.4572,0.4202,24.0741,82.8571,11.2263,10.9839,2.9956,4.1667,1.0,60.75,50.4149,93.8625,122.8201,-28.9576,0.383,14.7275,1.5385,84.6154,TOR,East,Atlantic,Home,Win,241,3,123,31,18,10,7,18,80,42,0.525,42,25,0.5952,38,17,0.4474,23,22,0.9565,6,41,47,30,29,34,30,0,0,0,0,52.809,73.8095,0.6824,0.6313,12.766,87.234,16.6482,9.9854,6.9898,16.6667,1.5375,112.125,93.0498,122.8201,93.8625,28.9576,0.4565,22.2829,1.7222,55.5556,100.1465,99.731
2018-02-26,07:30,Regular,Kogut,Marat,Orr,J.T.,Garretson,Ron,TOR,East,Atlantic,Home,Win,241,3,123,31,18,10,7,18,80,42,0.525,42,25,0.5952,38,17,0.4474,23,22,0.9565,6,41,47,30,29,34,30,0,0,0,0,52.809,73.8095,0.6824,0.6313,17.1429,75.9259,16.6482,9.9854,6.9898,16.6667,1.5375,112.125,93.0498,122.8201,93.8625,28.9576,0.4565,22.2829,1.7222,55.5556,DET,East,Central,Away,Loss,241,3,94,20,13,11,3,22,94,36,0.383,72,29,0.4028,22,7,0.3182,20,15,0.75,13,29,42,26,27,22,19,0,0,0,0,47.191,55.5556,0.4572,0.4202,30.9524,69.0476,11.2263,10.9839,2.9956,4.1667,1.0,60.75,50.4149,93.8625,122.8201,-28.9576,0.383,14.7275,1.5385,84.6154,100.1465,99.731
2018-02-26,08:00,Regular,Wright,Sean,Cutler,Kevin,Smith,Aaron,PHO,West,Pacific,Away,Loss,241,1,116,23,14,9,5,33,97,42,0.433,73,35,0.4795,24,7,0.2917,32,25,0.7813,14,37,51,36,29,24,27,0,0,0,0,52.5773,54.7619,0.5221,0.4691,27.451,80.4348,11.1928,8.2344,4.5747,6.8493,1.1959,79.5,65.9751,106.1325,114.367,-8.2345,0.433,15.5321,1.6429,64.2857,NO,West,Southwest,Home,Win,240,3,125,30,14,7,8,22,91,43,0.4725,63,35,0.5556,28,8,0.2857,40,31,0.775,9,37,46,26,32,38,29,0,0,0,0,47.4227,69.7674,0.5755,0.5165,19.5652,80.4348,11.4192,6.4045,7.3195,12.6984,1.3736,98.5,82.0833,114.367,106.1325,8.2345,0.4479,19.6592,2.1429,50.0,109.2973,108.8438
2018-02-26,08:00,Regular,Wright,Sean,Cutler,Kevin,Smith,Aaron,NO,West,Southwest,Home,Win,240,3,125,30,14,7,8,22,91,43,0.4725,63,35,0.5556,28,8,0.2857,40,31,0.775,9,37,46,26,32,38,29,0,0,0,0,47.4227,69.7674,0.5755,0.5165,19.5652,72.549,11.4192,6.4045,7.3195,12.6984,1.3736,98.5,82.0833,114.367,106.1325,8.2345,0.4479,19.6592,2.1429,50.0,PHO,West,Pacific,Away,Loss,241,1,116,23,14,9,5,33,97,42,0.433,73,35,0.4795,24,7,0.2917,32,25,0.7813,14,37,51,36,29,24,27,0,0,0,0,52.5773,54.7619,0.5221,0.4691,27.451,72.549,11.1928,8.2344,4.5747,6.8493,1.1959,79.5,65.9751,106.1325,114.367,-8.2345,0.433,15.5321,1.6429,64.2857,109.2973,109.2973
2018-02-26,08:00,Regular,Zarba,Zach,Ayotte,Mark,Sterling,Jonathan,ORL,East,Southeast,Away,Loss,239,2,105,23,16,15,6,19,84,39,0.4643,55,27,0.4909,29,12,0.4138,21,15,0.7143,8,27,35,38,24,15,28,0,0,0,0,41.1765,58.9744,0.5631,0.5357,18.1818,65.8537,14.6466,15.0877,6.0351,10.9091,1.25,80.875,67.6778,105.6138,112.6547,-7.0409,0.4239,17.3926,1.4375,93.75,OKC,West,Northwest,Home,Win,239,1,112,24,20,6,6,13,88,42,0.4773,63,31,0.4921,25,11,0.44,20,17,0.85,14,36,50,31,30,23,28,0,0,0,0,58.8235,57.1429,0.5785,0.5398,28.0,72.0,17.1233,6.0351,6.0351,9.5238,1.2727,89.0,74.477,112.6547,105.6138,7.0409,0.4468,17.0455,1.2,30.0,99.4188,99.8348
2018-02-26,08:00,Regular,Zarba,Zach,Ayotte,Mark,Sterling,Jonathan,OKC,West,Northwest,Home,Win,239,1,112,24,20,6,6,13,88,42,0.4773,63,31,0.4921,25,11,0.44,20,17,0.85,14,36,50,31,30,23,28,0,0,0,0,58.8235,57.1429,0.5785,0.5398,34.1463,81.8182,17.1233,6.0351,6.0351,9.5238,1.2727,89.0,74.477,112.6547,105.6138,7.0409,0.4468,17.0455,1.2,30.0,ORL,East,Southeast,Away,Loss,239,2,105,23,16,15,6,19,84,39,0.4643,55,27,0.4909,29,12,0.4138,21,15,0.7143,8,27,35,38,24,15,28,0,0,0,0,41.1765,58.9744,0.5631,0.5357,22.8571,77.1429,14.6466,15.0877,6.0351,10.9091,1.25,80.875,67.6778,105.6138,112.6547,-7.0409,0.4239,17.3926,1.4375,93.75,99.4188,99.8348
2018-02-26,08:30,Regular,Taylor,Ben,Washington,C.J.,Brothers,Tony,IND,East,Central,Away,Loss,240,3,103,22,12,6,4,19,87,41,0.4713,67,36,0.5373,20,5,0.25,23,16,0.6957,9,41,50,23,20,22,38,0,0,0,0,53.1915,53.6585,0.5303,0.5,19.5652,85.4167,10.9971,6.1137,4.0758,5.9701,1.1839,79.375,66.1458,104.9524,111.0662,-6.1138,0.4556,16.7785,1.8333,50.0,DAL,West,Southwest,Home,Win,242,1,109,20,10,9,3,21,88,40,0.4545,51,26,0.5098,37,14,0.3784,18,15,0.8333,7,37,44,23,26,19,41,0,0,0,0,46.8085,50.0,0.5682,0.5341,15.9091,84.0909,9.4411,9.1706,3.0569,5.8824,1.2386,82.5,68.1818,111.0662,104.9524,6.1138,0.4396,15.8831,2.0,90.0,98.1397,98.1397
2018-02-26,08:30,Regular,Taylor,Ben,Washington,C.J.,Brothers,Tony,DAL,West,Southwest,Home,Win,242,1,109,20,10,9,3,21,88,40,0.4545,51,26,0.5098,37,14,0.3784,18,15,0.8333,7,37,44,23,26,19,41,0,0,0,0,46.8085,50.0,0.5682,0.5341,14.5833,80.4348,9.4411,9.1706,3.0569,5.8824,1.2386,82.5,68.1818,111.0662,104.9524,6.1138,0.4396,15.8831,2.0,90.0,IND,East,Central,Away,Loss,240,3,103,22,12,6,4,19,87,41,0.4713,67,36,0.5373,20,5,0.25,23,16,0.6957,9,41,50,23,20,22,38,0,0,0,0,53.1915,53.6585,0.5303,0.5,18.0,82.0,10.9971,6.1137,4.0758,5.9701,1.1839,79.375,66.1458,104.9524,111.0662,-6.1138,0.4556,16.7785,1.8333,50.0,98.1397,97.3286
2018-02-26,09:00,Regular,Buchert,Nick,Petraitis,Gediminas,Callahan,Mike,HOU,West,Southwest,Away,Win,240,3,96,15,16,15,2,21,79,34,0.4304,46,25,0.5435,33,9,0.2727,25,19,0.76,9,31,40,19,20,31,26,0,0,0,0,50.6329,44.1176,0.5333,0.4873,21.9512,81.5789,15.0943,15.928,2.1237,4.3478,1.2152,65.125,54.2708,101.9393,90.2587,11.6806,0.3953,12.3967,0.9375,93.75,UTA,West,Northwest,Home,Loss,240,2,85,21,22,6,4,19,71,31,0.4366,42,24,0.5714,29,7,0.2414,22,16,0.7273,7,32,39,21,23,19,22,0,0,0,0,49.3671,67.7419,0.5268,0.4859,17.9487,82.0513,21.4258,6.3712,4.2475,9.5238,1.1972,54.0,45.0,90.2587,101.9393,-11.6806,0.3605,16.9793,0.9545,27.2727,94.1737,94.1737
2018-02-26,09:00,Regular,Buchert,Nick,Petraitis,Gediminas,Callahan,Mike,UTA,West,Northwest,Home,Loss,240,2,85,21,22,6,4,19,71,31,0.4366,42,24,0.5714,29,7,0.2414,22,16,0.7273,7,32,39,21,23,19,22,0,0,0,0,49.3671,67.7419,0.5268,0.4859,18.4211,78.0488,21.4258,6.3712,4.2475,9.5238,1.1972,54.0,45.0,90.2587,101.9393,-11.6806,0.3605,16.9793,0.9545,27.2727,HOU,West,Southwest,Away,Win,240,3,96,15,16,15,2,21,79,34,0.4304,46,25,0.5435,33,9,0.2727,25,19,0.76,9,31,40,19,20,31,26,0,0,0,0,50.6329,44.1176,0.5333,0.4873,22.5,77.5,15.0943,15.928,2.1237,4.3478,1.2152,65.125,54.2708,101.9393,90.2587,11.6806,0.3953,12.3967,0.9375,93.75,94.1737,94.1737
2018-02-26,10:00,Regular,Foster,Scott,Fraher,Pat,Wall,Scott,MIN,West,Northwest,Away,Win,241,2,118,22,12,11,4,14,75,39,0.52,59,32,0.5424,16,7,0.4375,36,33,0.9167,7,35,42,29,34,34,21,0,0,0,0,57.5342,56.4103,0.6495,0.5667,23.3333,81.3953,11.6686,11.7111,4.2586,6.7797,1.5733,99.5,82.5726,125.6279,106.4643,19.1636,0.4875,17.6226,1.8333,91.6667,SAC,West,Pacific,Home,Loss,242,2,100,22,15,5,3,23,84,40,0.4762,62,32,0.5161,22,8,0.3636,13,12,0.9231,8,23,31,29,31,17,23,0,0,0,0,42.4658,55.0,0.5573,0.5238,25.8065,74.1935,14.3239,5.3232,3.1939,4.8387,1.1905,60.875,50.3099,106.4643,125.6279,-19.1636,0.4396,17.3611,1.4667,33.3333,93.9282,93.5385
2018-02-26,10:00,Regular,Foster,Scott,Fraher,Pat,Wall,Scott,SAC,West,Pacific,Home,Loss,242,2,100,22,15,5,3,23,84,40,0.4762,62,32,0.5161,22,8,0.3636,13,12,0.9231,8,23,31,29,31,17,23,0,0,0,0,42.4658,55.0,0.5573,0.5238,18.6047,76.6667,14.3239,5.3232,3.1939,4.8387,1.1905,60.875,50.3099,106.4643,125.6279,-19.1636,0.4396,17.3611,1.4667,33.3333,MIN,West,Northwest,Away,Win,241,2,118,22,12,11,4,14,75,39,0.52,59,32,0.5424,16,7,0.4375,36,33,0.9167,7,35,42,29,34,34,21,0,0,0,0,57.5342,56.4103,0.6495,0.5667,16.6667,83.3333,11.6686,11.7111,4.2586,6.7797,1.5733,99.5,82.5726,125.6279,106.4643,19.1636,0.4875,17.6226,1.8333,91.6667,93.9282,93.1519
2018-02-27,07:00,Regular,Workman,Haywoode,Mauer,Ken,Brown,Tony,CHI,East,Central,Away,Loss,239,0,103,26,21,8,5,23,81,39,0.4815,57,30,0.5263,24,9,0.375,21,16,0.7619,11,33,44,29,22,27,25,0,0,0,0,55.6962,66.6667,0.5707,0.537,27.5,84.6154,18.8781,8.1554,5.0972,8.7719,1.2716,76.625,64.1213,105.0013,120.2928,-15.2915,0.4286,18.9449,1.2381,38.0952,CHA,East,Southeast,Home,Win,241,4,118,28,14,11,8,14,82,44,0.5366,47,29,0.617,35,15,0.4286,21,15,0.7143,6,29,35,26,25,36,31,0,0,0,0,44.3038,63.6364,0.6466,0.628,17.1429,82.8571,13.3029,11.2137,8.1554,17.0213,1.439,102.375,84.9585,120.2928,105.0013,15.2915,0.4889,21.0147,2.0,78.5714,98.094,98.5044
2018-02-27,07:00,Regular,Workman,Haywoode,Mauer,Ken,Brown,Tony,CHA,East,Southeast,Home,Win,241,4,118,28,14,11,8,14,82,44,0.5366,47,29,0.617,35,15,0.4286,21,15,0.7143,6,29,35,26,25,36,31,0,0,0,0,44.3038,63.6364,0.6466,0.628,15.3846,72.5,13.3029,11.2137,8.1554,17.0213,1.439,102.375,84.9585,120.2928,105.0013,15.2915,0.4889,21.0147,2.0,78.5714,CHI,East,Central,Away,Loss,239,0,103,26,21,8,5,23,81,39,0.4815,57,30,0.5263,24,9,0.375,21,16,0.7619,11,33,44,29,22,27,25,0,0,0,0,55.6962,66.6667,0.5707,0.537,25.0,75.0,18.8781,8.1554,5.0972,8.7719,1.2716,76.625,64.1213,105.0013,120.2928,-15.2915,0.4286,18.9449,1.2381,38.0952,98.094,97.687
2018-02-27,07:00,Regular,Fitzgerald,Kane,Richardson,Leroy,Boland,Matt,BKN,East,Atlantic,Away,Loss,240,0,123,29,13,6,0,21,82,44,0.5366,50,32,0.64,32,12,0.375,30,23,0.7667,3,33,36,29,32,30,32,0,0,0,0,39.5604,65.9091,0.646,0.6098,6.8182,70.2128,12.0148,5.768,0.0,0.0,1.5,89.5,74.5833,118.2433,124.0113,-5.768,0.4783,21.137,2.2308,46.1538,CLE,East,Central,Home,Win,242,3,129,24,11,7,1,24,97,50,0.5155,73,38,0.5205,24,12,0.5,27,17,0.6296,14,41,55,25,35,34,35,0,0,0,0,60.4396,48.0,0.5924,0.5773,25.4545,74.5455,9.1758,6.7293,0.9613,1.3699,1.3299,99.875,82.5413,124.0113,118.2433,5.768,0.5319,16.6806,2.1818,63.6364,104.0228,104.0228
2018-02-27,07:00,Regular,Fitzgerald,Kane,Richardson,Leroy,Boland,Matt,CLE,East,Central,Home,Win,242,3,129,24,11,7,1,24,97,50,0.5155,73,38,0.5205,24,12,0.5,27,17,0.6296,14,41,55,25,35,34,35,0,0,0,0,60.4396,48.0,0.5924,0.5773,29.7872,93.1818,9.1758,6.7293,0.9613,1.3699,1.3299,99.875,82.5413,124.0113,118.2433,5.768,0.5319,16.6806,2.1818,63.6364,BKN,East,Atlantic,Away,Loss,240,0,123,29,13,6,0,21,82,44,0.5366,50,32,0.64,32,12,0.375,30,23,0.7667,3,33,36,29,32,30,32,0,0,0,0,39.5604,65.9091,0.646,0.6098,8.3333,91.6667,12.0148,5.768,0.0,0.0,1.5,89.5,74.5833,118.2433,124.0113,-5.768,0.4783,21.137,2.2308,46.1538,104.0228,103.1631
2018-02-27,07:30,Regular,Holtkamp,Lauren,Mott,Rodney,Spooner,Bill,PHI,East,Atlantic,Away,Loss,239,3,101,25,23,11,2,24,84,35,0.4167,53,23,0.434,31,12,0.3871,23,19,0.8261,10,33,43,24,24,27,26,0,0,0,0,53.75,71.4286,0.5365,0.4881,27.7778,75.0,19.638,11.0665,2.0121,3.7736,1.2024,67.125,56.1715,101.611,102.617,-1.006,0.3608,17.5908,1.087,47.8261,MIA,East,Southeast,Home,Win,239,3,102,19,17,12,9,19,81,36,0.4444,54,27,0.5,27,9,0.3333,28,21,0.75,11,26,37,17,28,28,29,0,0,0,0,46.25,52.7778,0.5465,0.5,29.7297,70.2703,15.4097,12.0726,9.0544,16.6667,1.2593,74.75,62.5523,102.617,101.611,1.006,0.4138,14.6922,1.1176,70.5882,99.3987,99.8146
2018-02-27,07:30,Regular,Holtkamp,Lauren,Mott,Rodney,Spooner,Bill,MIA,East,Southeast,Home,Win,239,3,102,19,17,12,9,19,81,36,0.4444,54,27,0.5,27,9,0.3333,28,21,0.75,11,26,37,17,28,28,29,0,0,0,0,46.25,52.7778,0.5465,0.5,25.0,72.2222,15.4097,12.0726,9.0544,16.6667,1.2593,74.75,62.5523,102.617,101.611,1.006,0.4138,14.6922,1.1176,70.5882,PHI,East,Atlantic,Away,Loss,239,3,101,25,23,11,2,24,84,35,0.4167,53,23,0.434,31,12,0.3871,23,19,0.8261,10,33,43,24,24,27,26,0,0,0,0,53.75,71.4286,0.5365,0.4881,23.2558,76.7442,19.638,11.0665,2.0121,3.7736,1.2024,67.125,56.1715,101.611,102.617,-1.006,0.3608,17.5908,1.087,47.8261,99.3987,99.8146
2018-02-27,08:00,Regular,Lindsay,Mark,Blair,Curtis,Malloy,Ed,WAS,East,Southeast,Away,Win,238,4,107,30,14,10,6,22,88,42,0.4773,68,35,0.5147,20,7,0.35,22,16,0.7273,9,31,40,40,24,20,23,0,0,0,0,50.0,71.4286,0.5477,0.517,21.9512,79.4872,12.5358,10.2052,6.1231,8.8235,1.2159,86.0,72.2689,109.1954,106.1338,3.0616,0.4516,21.1745,2.1429,71.4286,MIL,East,Central,Home,Loss,239,4,104,20,17,10,9,20,77,35,0.4545,51,25,0.4902,26,10,0.3846,28,24,0.8571,8,32,40,22,28,31,23,0,0,0,0,50.0,57.1429,0.5822,0.5195,20.0,80.0,15.9895,10.2052,9.1847,17.6471,1.3506,79.75,66.7364,106.1338,109.1954,-3.0616,0.407,15.8328,1.1765,58.8235,97.9895,98.8129
