year,month,day_of_month,day_of_week,fl_date,op_unique_carrier,op_carrier_fl_num,origin,origin_city_name,origin_state_nm,dest,dest_city_name,dest_state_nm,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,1,13,6,2024-01-13,UA,1641.0,DCA,"Washington, DC",Virginia,ORD,"Chicago, IL",Illinois,1659,1655.0,-4.0,12.0,1707.0,1751.0,48.0,1813,1839.0,26.0,0,,0,134.0,164.0,104.0,612.0,0,0,26,0,0
2024,6,17,1,2024-06-17,UA,2233.0,FLL,"Fort Lauderdale, FL",Florida,EWR,"Newark, NJ",New Jersey,1110,1105.0,-5.0,14.0,1119.0,1342.0,3.0,1412,1345.0,-27.0,0,,0,182.0,160.0,143.0,1065.0,0,0,0,0,0
2024,6,30,7,2024-06-30,DL,2096.0,MSY,"New Orleans, LA",Louisiana,LAX,"Los Angeles, CA",California,1955,1950.0,-5.0,14.0,2004.0,2127.0,13.0,2211,2140.0,-31.0,0,,0,256.0,230.0,203.0,1670.0,0,0,0,0,0
2024,2,27,2,2024-02-27,AA,1610.0,JFK,"New York, NY",New York,MIA,"Miami, FL",Florida,730,727.0,-3.0,15.0,742.0,1003.0,8.0,1041,1011.0,-30.0,0,,0,191.0,164.0,141.0,1089.0,0,0,0,0,0
2024,9,17,2,2024-09-17,WN,778.0,RDU,"Raleigh/Durham, NC",North Carolina,BNA,"Nashville, TN",Tennessee,725,725.0,0.0,11.0,736.0,740.0,6.0,755,746.0,-9.0,0,,0,90.0,81.0,64.0,442.0,0,0,0,0,0
2024,4,24,3,2024-04-24,DL,2188.0,DTW,"Detroit, MI",Michigan,ATL,"Atlanta, GA",Georgia,1215,1222.0,7.0,22.0,1244.0,1409.0,6.0,1421,1415.0,-6.0,0,,0,126.0,113.0,85.0,594.0,0,0,0,0,0
2024,8,9,5,2024-08-09,YX,4745.0,LGA,"New York, NY",New York,PHL,"Philadelphia, PA",Pennsylvania,1830,,,,,,,1943,,,1,C,0,73.0,,,96.0,0,0,0,0,0
2024,9,26,4,2024-09-26,DL,446.0,SEA,"Seattle, WA",Washington,JFK,"New York, NY",New York,1550,1625.0,35.0,20.0,1645.0,31.0,17.0,23,48.0,25.0,0,,0,333.0,323.0,286.0,2422.0,0,0,0,0,25
2024,8,16,5,2024-08-16,G4,779.0,TUL,"Tulsa, OK",Oklahoma,LAX,"Los Angeles, CA",California,2146,2155.0,9.0,13.0,2208.0,2259.0,7.0,2258,2306.0,8.0,0,,0,192.0,191.0,171.0,1283.0,0,0,0,0,0
2024,12,19,4,2024-12-19,UA,2672.0,ORD,"Chicago, IL",Illinois,PDX,"Portland, OR",Oregon,907,927.0,20.0,28.0,955.0,1159.0,5.0,1150,1204.0,14.0,0,,0,283.0,277.0,244.0,1739.0,0,0,0,0,0
2024,9,1,7,2024-09-01,MQ,3412.0,ORD,"Chicago, IL",Illinois,MCI,"Kansas City, MO",Missouri,2031,2030.0,-1.0,46.0,2116.0,2218.0,4.0,2218,2222.0,4.0,0,,0,107.0,112.0,62.0,403.0,0,0,0,0,0
2024,12,9,1,2024-12-09,UA,2268.0,IAD,"Washington, DC",Virginia,MCO,"Orlando, FL",Florida,1710,1714.0,4.0,23.0,1737.0,1925.0,7.0,1936,1932.0,-4.0,0,,0,146.0,138.0,108.0,758.0,0,0,0,0,0
2024,11,6,3,2024-11-06,DL,2856.0,DTW,"Detroit, MI",Michigan,ATL,"Atlanta, GA",Georgia,1105,1133.0,28.0,11.0,1144.0,1318.0,8.0,1300,1326.0,26.0,0,,0,115.0,113.0,94.0,594.0,26,0,0,0,0
2024,2,10,6,2024-02-10,UA,279.0,TPA,"Tampa, FL",Florida,EWR,"Newark, NJ",New Jersey,1804,1759.0,-5.0,15.0,1814.0,2025.0,21.0,2052,2046.0,-6.0,0,,0,168.0,167.0,131.0,997.0,0,0,0,0,0
2024,5,3,5,2024-05-03,G4,1362.0,SRQ,"Sarasota/Bradenton, FL",Florida,BOS,"Boston, MA",Massachusetts,701,658.0,-3.0,15.0,713.0,958.0,4.0,1021,1002.0,-19.0,0,,0,200.0,184.0,165.0,1220.0,0,0,0,0,0
2024,4,24,3,2024-04-24,OO,3827.0,GEG,"Spokane, WA",Washington,SLC,"Salt Lake City, UT",Utah,1718,1714.0,-4.0,12.0,1726.0,1950.0,7.0,2000,1957.0,-3.0,0,,0,102.0,103.0,84.0,546.0,0,0,0,0,0
2024,7,14,7,2024-07-14,MQ,3332.0,XNA,"Fayetteville, AR",Arkansas,DFW,"Dallas/Fort Worth, TX",Texas,605,557.0,-8.0,16.0,613.0,658.0,16.0,726,714.0,-12.0,0,,0,81.0,77.0,45.0,280.0,0,0,0,0,0
2024,8,31,6,2024-08-31,DL,2350.0,MCO,"Orlando, FL",Florida,DTW,"Detroit, MI",Michigan,1420,1421.0,1.0,16.0,1437.0,1646.0,7.0,1708,1653.0,-15.0,0,,0,168.0,152.0,129.0,957.0,0,0,0,0,0
2024,10,25,5,2024-10-25,OO,4126.0,LAX,"Los Angeles, CA",California,RNO,"Reno, NV",Nevada,1530,1525.0,-5.0,9.0,1534.0,1634.0,10.0,1702,1644.0,-18.0,0,,0,92.0,79.0,60.0,391.0,0,0,0,0,0
2024,9,20,5,2024-09-20,WN,2142.0,LAS,"Las Vegas, NV",Nevada,PHX,"Phoenix, AZ",Arizona,1540,1612.0,32.0,21.0,1633.0,1720.0,5.0,1705,1725.0,20.0,0,,0,85.0,73.0,47.0,255.0,0,0,0,0,20
2024,7,23,2,2024-07-23,G4,1631.0,LAS,"Las Vegas, NV",Nevada,MFE,"Mission/McAllen/Edinburg, TX",Texas,1100,1053.0,-7.0,17.0,1110.0,1539.0,5.0,1609,1544.0,-25.0,0,,0,189.0,171.0,149.0,1210.0,0,0,0,0,0
2024,2,24,6,2024-02-24,DL,1436.0,LAX,"Los Angeles, CA",California,IAH,"Houston, TX",Texas,859,912.0,13.0,18.0,930.0,1406.0,6.0,1419,1412.0,-7.0,0,,0,200.0,180.0,156.0,1379.0,0,0,0,0,0
2024,12,3,2,2024-12-03,UA,2155.0,CLT,"Charlotte, NC",North Carolina,ORD,"Chicago, IL",Illinois,1740,1745.0,5.0,45.0,1830.0,1909.0,20.0,1851,1929.0,38.0,0,,0,131.0,164.0,99.0,599.0,0,0,38,0,0
2024,10,9,3,2024-10-09,OH,5369.0,GNV,"Gainesville, FL",Florida,CLT,"Charlotte, NC",North Carolina,2008,,,,,,,2144,,,1,B,0,96.0,,,388.0,0,0,0,0,0
2024,4,14,7,2024-04-14,DL,2850.0,ATL,"Atlanta, GA",Georgia,CHS,"Charleston, SC",South Carolina,2254,24.0,90.0,14.0,38.0,118.0,4.0,2,122.0,80.0,0,,0,68.0,58.0,40.0,259.0,80,0,0,0,0
2024,4,18,4,2024-04-18,WN,453.0,SLC,"Salt Lake City, UT",Utah,DEN,"Denver, CO",Colorado,2155,2140.0,-15.0,16.0,2156.0,2250.0,10.0,2315,2300.0,-15.0,0,,0,80.0,80.0,54.0,391.0,0,0,0,0,0
2024,11,28,4,2024-11-28,DL,2508.0,SAN,"San Diego, CA",California,SEA,"Seattle, WA",Washington,1115,1105.0,-10.0,45.0,1150.0,1421.0,9.0,1425,1430.0,5.0,0,,0,190.0,205.0,151.0,1050.0,0,0,0,0,0
2024,9,29,7,2024-09-29,F9,1306.0,ATL,"Atlanta, GA",Georgia,BDL,"Hartford, CT",Connecticut,1551,1544.0,-7.0,23.0,1607.0,1800.0,8.0,1816,1808.0,-8.0,0,,0,145.0,144.0,113.0,859.0,0,0,0,0,0
2024,9,28,6,2024-09-28,AA,2371.0,CLT,"Charlotte, NC",North Carolina,XNA,"Fayetteville, AR",Arkansas,1115,1116.0,1.0,13.0,1129.0,1209.0,7.0,1240,1216.0,-24.0,0,,0,145.0,120.0,100.0,754.0,0,0,0,0,0
2024,8,23,5,2024-08-23,UA,1773.0,SAT,"San Antonio, TX",Texas,IAH,"Houston, TX",Texas,1915,1857.0,-18.0,19.0,1916.0,1959.0,14.0,2018,2013.0,-5.0,0,,0,63.0,76.0,43.0,191.0,0,0,0,0,0
2024,3,26,2,2024-03-26,WN,1167.0,ATL,"Atlanta, GA",Georgia,STL,"St. Louis, MO",Missouri,1630,1633.0,3.0,15.0,1648.0,1703.0,5.0,1710,1708.0,-2.0,0,,0,100.0,95.0,75.0,484.0,0,0,0,0,0
2024,6,13,4,2024-06-13,WN,3050.0,GRR,"Grand Rapids, MI",Michigan,BWI,"Baltimore, MD",Maryland,1435,1428.0,-7.0,9.0,1437.0,1549.0,3.0,1610,1552.0,-18.0,0,,0,95.0,84.0,72.0,528.0,0,0,0,0,0
2024,1,29,1,2024-01-29,OH,5166.0,DCA,"Washington, DC",Virginia,CHS,"Charleston, SC",South Carolina,1232,1240.0,8.0,13.0,1253.0,1406.0,8.0,1422,1414.0,-8.0,0,,0,110.0,94.0,73.0,444.0,0,0,0,0,0
2024,6,18,2,2024-06-18,DL,1488.0,RDU,"Raleigh/Durham, NC",North Carolina,ATL,"Atlanta, GA",Georgia,1356,1355.0,-1.0,16.0,1411.0,1508.0,10.0,1527,1518.0,-9.0,0,,0,91.0,83.0,57.0,356.0,0,0,0,0,0
2024,2,3,6,2024-02-03,AA,2147.0,MCO,"Orlando, FL",Florida,MIA,"Miami, FL",Florida,2018,2019.0,1.0,17.0,2036.0,2116.0,7.0,2130,2123.0,-7.0,0,,0,72.0,64.0,40.0,192.0,0,0,0,0,0
2024,8,13,2,2024-08-13,OO,3363.0,SJC,"San Jose, CA",California,LAX,"Los Angeles, CA",California,615,607.0,-8.0,23.0,630.0,721.0,11.0,741,732.0,-9.0,0,,0,86.0,85.0,51.0,308.0,0,0,0,0,0
2024,6,2,7,2024-06-02,YX,3479.0,IND,"Indianapolis, IN",Indiana,ORD,"Chicago, IL",Illinois,600,610.0,10.0,14.0,624.0,607.0,11.0,616,618.0,2.0,0,,0,76.0,68.0,43.0,177.0,0,0,0,0,0
2024,1,20,6,2024-01-20,AA,2471.0,SNA,"Santa Ana, CA",California,PHX,"Phoenix, AZ",Arizona,1940,1933.0,-7.0,12.0,1945.0,2134.0,5.0,2159,2139.0,-20.0,0,,0,79.0,66.0,49.0,338.0,0,0,0,0,0
2024,4,11,4,2024-04-11,OO,4171.0,DTW,"Detroit, MI",Michigan,LEX,"Lexington, KY",Kentucky,1614,1610.0,-4.0,16.0,1626.0,1717.0,4.0,1731,1721.0,-10.0,0,,0,77.0,71.0,51.0,296.0,0,0,0,0,0
2024,8,26,1,2024-08-26,OH,5162.0,ORF,"Norfolk, VA",Virginia,DCA,"Washington, DC",Virginia,1859,1909.0,10.0,26.0,1935.0,2006.0,11.0,2014,2017.0,3.0,0,,0,75.0,68.0,31.0,142.0,0,0,0,0,0
2024,4,22,1,2024-04-22,DL,1732.0,SJC,"San Jose, CA",California,SLC,"Salt Lake City, UT",Utah,600,951.0,231.0,15.0,1006.0,1228.0,4.0,855,1232.0,217.0,0,,0,115.0,101.0,82.0,584.0,217,0,0,0,0
2024,10,24,4,2024-10-24,OO,3809.0,MSP,"Minneapolis, MN",Minnesota,GFK,"Grand Forks, ND",North Dakota,1010,1005.0,-5.0,16.0,1021.0,1111.0,4.0,1131,1115.0,-16.0,0,,0,81.0,70.0,50.0,284.0,0,0,0,0,0
2024,3,3,7,2024-03-03,B6,2703.0,JFK,"New York, NY",New York,SJU,"San Juan, PR",Puerto Rico,1300,1327.0,27.0,21.0,1348.0,1802.0,24.0,1742,1826.0,44.0,0,,0,222.0,239.0,194.0,1598.0,27,0,17,0,0
2024,7,17,3,2024-07-17,MQ,3355.0,PHX,"Phoenix, AZ",Arizona,SJC,"San Jose, CA",California,2037,2037.0,0.0,34.0,2111.0,2240.0,4.0,2228,2244.0,16.0,0,,0,111.0,127.0,89.0,621.0,0,0,16,0,0
2024,7,29,1,2024-07-29,B6,1890.0,SJU,"San Juan, PR",Puerto Rico,EWR,"Newark, NJ",New Jersey,1525,1514.0,-11.0,10.0,1524.0,1924.0,10.0,1945,1934.0,-11.0,0,,0,260.0,260.0,240.0,1608.0,0,0,0,0,0
2024,3,2,6,2024-03-02,B6,2050.0,PSP,"Palm Springs, CA",California,JFK,"New York, NY",New York,2149,43.0,174.0,22.0,105.0,826.0,6.0,543,832.0,169.0,0,,0,294.0,289.0,261.0,2378.0,0,0,0,0,169
2024,1,13,6,2024-01-13,NK,536.0,LAX,"Los Angeles, CA",California,LAS,"Las Vegas, NV",Nevada,1903,1858.0,-5.0,15.0,1913.0,1959.0,12.0,2019,2011.0,-8.0,0,,0,76.0,73.0,46.0,236.0,0,0,0,0,0
2024,7,8,1,2024-07-08,AA,1322.0,DFW,"Dallas/Fort Worth, TX",Texas,DEN,"Denver, CO",Colorado,1640,1648.0,8.0,30.0,1718.0,1748.0,5.0,1752,1753.0,1.0,0,,0,132.0,125.0,90.0,641.0,0,0,0,0,0
2024,1,9,2,2024-01-09,UA,334.0,BNA,"Nashville, TN",Tennessee,EWR,"Newark, NJ",New Jersey,937,1022.0,45.0,13.0,1035.0,1319.0,4.0,1300,1323.0,23.0,0,,0,143.0,121.0,104.0,748.0,23,0,0,0,0
2024,2,26,1,2024-02-26,DL,398.0,DEN,"Denver, CO",Colorado,LGA,"New York, NY",New York,710,710.0,0.0,20.0,730.0,1235.0,7.0,1255,1242.0,-13.0,0,,0,225.0,212.0,185.0,1620.0,0,0,0,0,0
2024,6,16,7,2024-06-16,DL,2572.0,SEA,"Seattle, WA",Washington,SAN,"San Diego, CA",California,1140,1220.0,40.0,21.0,1241.0,1457.0,5.0,1435,1502.0,27.0,0,,0,175.0,162.0,136.0,1050.0,0,0,27,0,0
2024,5,23,4,2024-05-23,YX,3696.0,ORF,"Norfolk, VA",Virginia,IAD,"Washington, DC",Virginia,1030,1022.0,-8.0,11.0,1033.0,1106.0,7.0,1138,1113.0,-25.0,0,,0,68.0,51.0,33.0,157.0,0,0,0,0,0
2024,2,13,2,2024-02-13,WN,3601.0,MCO,"Orlando, FL",Florida,SYR,"Syracuse, NY",New York,1235,1235.0,0.0,10.0,1245.0,1456.0,4.0,1520,1500.0,-20.0,0,,0,165.0,145.0,131.0,1053.0,0,0,0,0,0
2024,11,26,2,2024-11-26,AS,1284.0,SEA,"Seattle, WA",Washington,SFO,"San Francisco, CA",California,1120,1113.0,-7.0,22.0,1135.0,1355.0,5.0,1340,1400.0,20.0,0,,0,140.0,167.0,140.0,679.0,0,0,20,0,0
2024,10,10,4,2024-10-10,MQ,3802.0,EYW,"Key West, FL",Florida,CLT,"Charlotte, NC",North Carolina,1455,1444.0,-11.0,12.0,1456.0,1637.0,15.0,1718,1652.0,-26.0,0,,0,143.0,128.0,101.0,736.0,0,0,0,0,0
2024,7,30,2,2024-07-30,9E,5313.0,RIC,"Richmond, VA",Virginia,LGA,"New York, NY",New York,1305,1257.0,-8.0,20.0,1317.0,1404.0,10.0,1430,1414.0,-16.0,0,,0,85.0,77.0,47.0,292.0,0,0,0,0,0
2024,6,3,1,2024-06-03,G4,2597.0,LIT,"Little Rock, AR",Arkansas,PIE,"St. Petersburg, FL",Florida,814,815.0,1.0,15.0,830.0,1103.0,5.0,1115,1108.0,-7.0,0,,0,121.0,113.0,93.0,734.0,0,0,0,0,0
2024,8,19,1,2024-08-19,9E,4998.0,MSP,"Minneapolis, MN",Minnesota,DSM,"Des Moines, IA",Iowa,1000,959.0,-1.0,26.0,1025.0,1109.0,6.0,1112,1115.0,3.0,0,,0,72.0,76.0,44.0,232.0,0,0,0,0,0
2024,3,29,5,2024-03-29,UA,2036.0,SJU,"San Juan, PR",Puerto Rico,EWR,"Newark, NJ",New Jersey,1835,1841.0,6.0,14.0,1855.0,2240.0,4.0,2250,2244.0,-6.0,0,,0,255.0,243.0,225.0,1608.0,0,0,0,0,0
2024,2,15,4,2024-02-15,UA,1882.0,EWR,"Newark, NJ",New Jersey,FLL,"Fort Lauderdale, FL",Florida,1845,1845.0,0.0,23.0,1908.0,2132.0,4.0,2159,2136.0,-23.0,0,,0,194.0,171.0,144.0,1065.0,0,0,0,0,0
2024,12,23,1,2024-12-23,9E,5432.0,ATL,"Atlanta, GA",Georgia,GPT,"Gulfport/Biloxi, MS",Mississippi,1000,958.0,-2.0,15.0,1013.0,1013.0,5.0,1033,1018.0,-15.0,0,,0,93.0,80.0,60.0,352.0,0,0,0,0,0
2024,5,13,1,2024-05-13,WN,1271.0,JAX,"Jacksonville, FL",Florida,BWI,"Baltimore, MD",Maryland,1520,1519.0,-1.0,11.0,1530.0,1659.0,4.0,1710,1703.0,-7.0,0,,0,110.0,104.0,89.0,663.0,0,0,0,0,0
2024,9,6,5,2024-09-06,AA,1057.0,BOS,"Boston, MA",Massachusetts,PHX,"Phoenix, AZ",Arizona,1316,1310.0,-6.0,17.0,1327.0,1536.0,5.0,1552,1541.0,-11.0,0,,0,336.0,331.0,309.0,2300.0,0,0,0,0,0
2024,3,31,7,2024-03-31,WN,1312.0,TUL,"Tulsa, OK",Oklahoma,STL,"St. Louis, MO",Missouri,600,554.0,-6.0,9.0,603.0,651.0,6.0,715,657.0,-18.0,0,,0,75.0,63.0,48.0,351.0,0,0,0,0,0
2024,5,25,6,2024-05-25,DL,2582.0,PHL,"Philadelphia, PA",Pennsylvania,ATL,"Atlanta, GA",Georgia,745,753.0,8.0,7.0,800.0,939.0,5.0,957,944.0,-13.0,0,,0,132.0,111.0,99.0,666.0,0,0,0,0,0
2024,4,28,7,2024-04-28,AA,2687.0,RDU,"Raleigh/Durham, NC",North Carolina,PHL,"Philadelphia, PA",Pennsylvania,1753,1810.0,17.0,15.0,1825.0,1921.0,7.0,1915,1928.0,13.0,0,,0,82.0,78.0,56.0,337.0,0,0,0,0,0
2024,12,21,6,2024-12-21,F9,3212.0,LAX,"Los Angeles, CA",California,DFW,"Dallas/Fort Worth, TX",Texas,1108,1408.0,180.0,19.0,1427.0,1903.0,71.0,1617,2014.0,237.0,0,,0,189.0,246.0,156.0,1235.0,14,0,57,0,166
2024,5,2,4,2024-05-02,WN,692.0,DEN,"Denver, CO",Colorado,MDW,"Chicago, IL",Illinois,750,808.0,18.0,12.0,820.0,1126.0,3.0,1110,1129.0,19.0,0,,0,140.0,141.0,126.0,895.0,18,0,1,0,0
2024,9,2,1,2024-09-02,DL,2328.0,JAX,"Jacksonville, FL",Florida,ATL,"Atlanta, GA",Georgia,956,952.0,-4.0,14.0,1006.0,1049.0,11.0,1103,1100.0,-3.0,0,,0,67.0,68.0,43.0,270.0,0,0,0,0,0
2024,5,22,3,2024-05-22,YX,5603.0,CMH,"Columbus, OH",Ohio,BOS,"Boston, MA",Massachusetts,1227,1221.0,-6.0,9.0,1230.0,1401.0,20.0,1430,1421.0,-9.0,0,,0,123.0,120.0,91.0,640.0,0,0,0,0,0
2024,1,8,1,2024-01-08,UA,1781.0,ORD,"Chicago, IL",Illinois,FLL,"Fort Lauderdale, FL",Florida,710,701.0,-9.0,21.0,722.0,1107.0,9.0,1116,1116.0,0.0,0,,0,186.0,195.0,165.0,1182.0,0,0,0,0,0
2024,4,21,7,2024-04-21,NK,763.0,ORD,"Chicago, IL",Illinois,RSW,"Fort Myers, FL",Florida,819,820.0,1.0,17.0,837.0,1212.0,9.0,1217,1221.0,4.0,0,,0,178.0,181.0,155.0,1120.0,0,0,0,0,0
2024,2,20,2,2024-02-20,OO,5829.0,SFO,"San Francisco, CA",California,RDM,"Bend/Redmond, OR",Oregon,1625,1639.0,14.0,18.0,1657.0,1805.0,7.0,1814,1812.0,-2.0,0,,0,109.0,93.0,68.0,462.0,0,0,0,0,0
2024,5,8,3,2024-05-08,AA,1182.0,MEM,"Memphis, TN",Tennessee,PHX,"Phoenix, AZ",Arizona,735,734.0,-1.0,17.0,751.0,854.0,27.0,903,921.0,18.0,0,,0,208.0,227.0,183.0,1264.0,0,0,18,0,0
2024,12,27,5,2024-12-27,WN,2881.0,DEN,"Denver, CO",Colorado,BNA,"Nashville, TN",Tennessee,525,523.0,-2.0,10.0,533.0,842.0,4.0,900,846.0,-14.0,0,,0,155.0,143.0,129.0,1014.0,0,0,0,0,0
2024,12,26,4,2024-12-26,WN,1599.0,DEN,"Denver, CO",Colorado,HOU,"Houston, TX",Texas,2005,2035.0,30.0,22.0,2057.0,2353.0,4.0,2325,2357.0,32.0,0,,0,140.0,142.0,116.0,883.0,3,0,2,0,27
2024,7,13,6,2024-07-13,WN,4378.0,FLL,"Fort Lauderdale, FL",Florida,DCA,"Washington, DC",Virginia,635,630.0,-5.0,14.0,644.0,909.0,3.0,905,912.0,7.0,0,,0,150.0,162.0,145.0,899.0,0,0,0,0,0
2024,4,10,3,2024-04-10,MQ,3678.0,DFW,"Dallas/Fort Worth, TX",Texas,MOB,"Mobile, AL",Alabama,1739,1806.0,27.0,17.0,1823.0,1941.0,5.0,1919,1946.0,27.0,0,,0,100.0,100.0,78.0,539.0,0,7,0,0,20
2024,2,9,5,2024-02-09,DL,2634.0,ATL,"Atlanta, GA",Georgia,RDU,"Raleigh/Durham, NC",North Carolina,715,712.0,-3.0,21.0,733.0,829.0,4.0,833,833.0,0.0,0,,0,78.0,81.0,56.0,356.0,0,0,0,0,0
2024,5,28,2,2024-05-28,WN,2533.0,STL,"St. Louis, MO",Missouri,DAL,"Dallas, TX",Texas,1745,,,,,,,1930,,,1,B,0,105.0,,,546.0,0,0,0,0,0
2024,4,25,4,2024-04-25,OH,5489.0,DTW,"Detroit, MI",Michigan,PHL,"Philadelphia, PA",Pennsylvania,800,755.0,-5.0,26.0,821.0,928.0,9.0,945,937.0,-8.0,0,,0,105.0,102.0,67.0,453.0,0,0,0,0,0
2024,8,22,4,2024-08-22,OH,5016.0,CLT,"Charlotte, NC",North Carolina,HPN,"White Plains, NY",New York,1825,1825.0,0.0,15.0,1840.0,2006.0,4.0,2029,2010.0,-19.0,0,,0,124.0,105.0,86.0,564.0,0,0,0,0,0
2024,2,7,3,2024-02-07,UA,1069.0,LAX,"Los Angeles, CA",California,ORD,"Chicago, IL",Illinois,1240,1236.0,-4.0,22.0,1258.0,1818.0,16.0,1855,1834.0,-21.0,0,,0,255.0,238.0,200.0,1744.0,0,0,0,0,0
2024,5,8,3,2024-05-08,UA,259.0,DEN,"Denver, CO",Colorado,MCO,"Orlando, FL",Florida,1800,1843.0,43.0,19.0,1902.0,2357.0,5.0,2341,2.0,21.0,0,,0,221.0,199.0,175.0,1546.0,21,0,0,0,0
2024,7,1,1,2024-07-01,AA,2088.0,PHX,"Phoenix, AZ",Arizona,SNA,"Santa Ana, CA",California,1702,1657.0,-5.0,20.0,1717.0,1811.0,4.0,1825,1815.0,-10.0,0,,0,83.0,78.0,54.0,338.0,0,0,0,0,0
2024,1,28,7,2024-01-28,AA,769.0,ORD,"Chicago, IL",Illinois,PHX,"Phoenix, AZ",Arizona,720,708.0,-12.0,21.0,729.0,945.0,33.0,1012,1018.0,6.0,0,,0,232.0,250.0,196.0,1440.0,0,0,0,0,0
2024,1,26,5,2024-01-26,NK,2323.0,LAX,"Los Angeles, CA",California,EWR,"Newark, NJ",New Jersey,2131,2128.0,-3.0,15.0,2143.0,520.0,6.0,555,526.0,-29.0,0,,0,324.0,298.0,277.0,2454.0,0,0,0,0,0
2024,3,9,6,2024-03-09,OO,5858.0,ORD,"Chicago, IL",Illinois,CAE,"Columbia, SC",South Carolina,1755,1753.0,-2.0,25.0,1818.0,2052.0,6.0,2103,2058.0,-5.0,0,,0,128.0,125.0,94.0,666.0,0,0,0,0,0
2024,9,30,1,2024-09-30,WN,499.0,OMA,"Omaha, NE",Nebraska,STL,"St. Louis, MO",Missouri,620,613.0,-7.0,13.0,626.0,717.0,4.0,735,721.0,-14.0,0,,0,75.0,68.0,51.0,342.0,0,0,0,0,0
2024,5,2,4,2024-05-02,OO,5677.0,LIT,"Little Rock, AR",Arkansas,IAH,"Houston, TX",Texas,700,658.0,-2.0,27.0,725.0,1500.0,7.0,845,1507.0,,0,,1,105.0,,,374.0,0,0,0,0,0
2024,10,20,7,2024-10-20,DL,952.0,MEM,"Memphis, TN",Tennessee,ATL,"Atlanta, GA",Georgia,1620,1643.0,23.0,13.0,1656.0,1844.0,9.0,1844,1853.0,9.0,0,,0,84.0,70.0,48.0,332.0,0,0,0,0,0
2024,2,9,5,2024-02-09,DL,905.0,PHX,"Phoenix, AZ",Arizona,ATL,"Atlanta, GA",Georgia,705,710.0,5.0,13.0,723.0,1216.0,7.0,1235,1223.0,-12.0,0,,0,210.0,193.0,173.0,1587.0,0,0,0,0,0
2024,2,10,6,2024-02-10,WN,1328.0,DEN,"Denver, CO",Colorado,HOU,"Houston, TX",Texas,1720,1904.0,104.0,60.0,2004.0,2305.0,5.0,2040,2310.0,150.0,0,,0,140.0,186.0,121.0,883.0,104,0,46,0,0
2024,5,10,5,2024-05-10,HA,216.0,HNL,"Honolulu, HI",Hawaii,OGG,"Kahului, HI",Hawaii,945,948.0,3.0,13.0,1001.0,1023.0,4.0,1028,1027.0,-1.0,0,,0,43.0,39.0,22.0,100.0,0,0,0,0,0
2024,2,21,3,2024-02-21,AA,2098.0,ORD,"Chicago, IL",Illinois,PHL,"Philadelphia, PA",Pennsylvania,959,1106.0,67.0,25.0,1131.0,1355.0,7.0,1256,1402.0,66.0,0,,0,117.0,116.0,84.0,678.0,0,0,0,0,66
2024,10,19,6,2024-10-19,YX,3486.0,EWR,"Newark, NJ",New Jersey,BTV,"Burlington, VT",Vermont,1030,1021.0,-9.0,24.0,1045.0,1133.0,5.0,1156,1138.0,-18.0,0,,0,86.0,77.0,48.0,266.0,0,0,0,0,0
2024,10,13,7,2024-10-13,YX,3709.0,IND,"Indianapolis, IN",Indiana,IAD,"Washington, DC",Virginia,1010,1004.0,-6.0,11.0,1015.0,1124.0,6.0,1153,1130.0,-23.0,0,,0,103.0,86.0,69.0,476.0,0,0,0,0,0
2024,4,25,4,2024-04-25,WN,5605.0,SMF,"Sacramento, CA",California,MDW,"Chicago, IL",Illinois,1240,1238.0,-2.0,12.0,1250.0,1821.0,3.0,1835,1824.0,-11.0,0,,0,235.0,226.0,211.0,1790.0,0,0,0,0,0
2024,7,10,3,2024-07-10,UA,2147.0,TPA,"Tampa, FL",Florida,EWR,"Newark, NJ",New Jersey,835,834.0,-1.0,12.0,846.0,1059.0,7.0,1119,1106.0,-13.0,0,,0,164.0,152.0,133.0,997.0,0,0,0,0,0
2024,10,3,4,2024-10-03,MQ,3978.0,DFW,"Dallas/Fort Worth, TX",Texas,FWA,"Fort Wayne, IN",Indiana,1916,1912.0,-4.0,28.0,1940.0,2229.0,6.0,2243,2235.0,-8.0,0,,0,147.0,143.0,109.0,859.0,0,0,0,0,0
2024,2,15,4,2024-02-15,AA,2309.0,PIT,"Pittsburgh, PA",Pennsylvania,DFW,"Dallas/Fort Worth, TX",Texas,1139,1150.0,11.0,10.0,1200.0,1331.0,11.0,1400,1342.0,-18.0,0,,0,201.0,172.0,151.0,1067.0,0,0,0,0,0
2024,9,5,4,2024-09-05,AS,1127.0,LAX,"Los Angeles, CA",California,PDX,"Portland, OR",Oregon,1600,1550.0,-10.0,33.0,1623.0,1814.0,4.0,1823,1818.0,-5.0,0,,0,143.0,148.0,111.0,834.0,0,0,0,0,0
2024,12,15,7,2024-12-15,WN,2053.0,TPA,"Tampa, FL",Florida,MSY,"New Orleans, LA",Louisiana,1315,1325.0,10.0,9.0,1334.0,1349.0,7.0,1400,1356.0,-4.0,0,,0,105.0,91.0,75.0,488.0,0,0,0,0,0
